row,label,x,y
978,dog|the|tabby,0,0
979,dog|the|the,0,0
980,lay|big|big,0,0
981,lay|big|brown,0,0
982,lay|big|calico,0,0
983,lay|big|cat,0,0
984,lay|big|dog,0,0
985,lay|big|lay,0,0
986,lay|big|mat,0,0
987,lay|big|on,0,0
988,lay|big|red,0,0
989,lay|big|rug,0,0
990,lay|big|sat,0,0
991,lay|big|small,0,0
992,lay|big|tabby,0,0
993,lay|big|the,0,0
994,lay|brown|big,0,0
995,lay|brown|brown,0,0
996,lay|brown|calico,0,0
997,lay|brown|cat,0,0
998,lay|brown|dog,0,0
999,lay|brown|lay,0,0
1000,lay|brown|mat,0,0
1001,lay|brown|on,0,0
1002,lay|brown|red,0,0
1003,lay|brown|rug,0,0
1004,lay|brown|sat,0,0
1005,lay|brown|small,0,0
1006,lay|brown|tabby,0,0
1007,lay|brown|the,0,0
1008,lay|calico|big,0,0
1009,lay|calico|brown,0,0
1010,lay|calico|calico,0,0
1011,lay|calico|cat,0,0
1012,lay|calico|dog,0,0
1013,lay|calico|lay,0,0
1014,lay|calico|mat,0,0
1015,lay|calico|on,0,0
1016,lay|calico|red,0,0
1017,lay|calico|rug,0,0
1018,lay|calico|sat,0,0
1019,lay|calico|small,0,0
1020,lay|calico|tabby,0,0
1021,lay|calico|the,0,0
1022,lay|cat|big,0,0
1023,lay|cat|brown,0,0
1024,lay|cat|calico,0,0
1025,lay|cat|cat,0,0
1026,lay|cat|dog,0,0
1027,lay|cat|lay,0,0
1028,lay|cat|mat,0,0
1029,lay|cat|on,0,0
1030,lay|cat|red,0,0
1031,lay|cat|rug,0,0
1032,lay|cat|sat,0,0
1033,lay|cat|small,0,0
1034,lay|cat|tabby,0,0
1035,lay|cat|the,0,0
1036,lay|dog|big,0,0
1037,lay|dog|brown,0,0
1038,lay|dog|calico,0,0
1039,lay|dog|cat,0,0
1040,lay|dog|dog,0,0
1041,lay|dog|lay,0,0
1042,lay|dog|mat,0,0
1043,lay|dog|on,0,0
1044,lay|dog|red,0,0
1045,lay|dog|rug,0,0
1046,lay|dog|sat,0,0
1047,lay|dog|small,0,0
1048,lay|dog|tabby,0,0
1049,lay|dog|the,0,0
1050,lay|lay|big,0,0
1051,lay|lay|brown,0,0
1052,lay|lay|calico,0,0
1053,lay|lay|cat,0,0
1054,lay|lay|dog,0,0
1055,lay|lay|lay,0,0
1056,lay|lay|mat,0,0
1057,lay|lay|on,0,0
1058,lay|lay|red,0,0
1059,lay|lay|rug,0,0
1060,lay|lay|sat,0,0
1061,lay|lay|small,0,0
1062,lay|lay|tabby,0,0
1063,lay|lay|the,0,0
1064,lay|mat|big,0,0
1065,lay|mat|brown,0,0
1066,lay|mat|calico,0,0
1067,lay|mat|cat,0,0
1068,lay|mat|dog,0,0
1069,lay|mat|lay,0,0
1070,lay|mat|mat,0,0
1071,lay|mat|on,0,0
1072,lay|mat|red,0,0
1073,lay|mat|rug,0,0
1074,lay|mat|sat,0,0
1075,lay|mat|small,0,0
1076,lay|mat|tabby,0,0
1077,lay|mat|the,0,0
1078,lay|on|big,0,0
1079,lay|on|brown,0,0
1080,lay|on|calico,0,0
1081,lay|on|cat,0,0
1082,lay|on|dog,0,0
1083,lay|on|lay,0,0
1084,lay|on|mat,0,0
1085,lay|on|on,0,0
1086,lay|on|red,0,0
1087,lay|on|rug,0,0
1088,lay|on|sat,0,0
1089,lay|on|small,0,0
1090,lay|on|tabby,0,0
1091,lay|on|the,-0.6262,-0.6262
1092,lay|red|big,0,0
1093,lay|red|brown,0,0
1094,lay|red|calico,0,0
1095,lay|red|cat,0,0
1096,lay|red|dog,0,0
1097,lay|red|lay,0,0
1098,lay|red|mat,0,0
1099,lay|red|on,0,0
1100,lay|red|red,0,0
1101,lay|red|rug,0,0
1102,lay|red|sat,0,0
1103,lay|red|small,0,0
1104,lay|red|tabby,0,0
1105,lay|red|the,0,0
1106,lay|rug|big,0,0
1107,lay|rug|brown,0,0
1108,lay|rug|calico,0,0
1109,lay|rug|cat,0,0
1110,lay|rug|dog,0,0
1111,lay|rug|lay,0,0
1112,lay|rug|mat,0,0
1113,lay|rug|on,0,0
1114,lay|rug|red,0,0
1115,lay|rug|rug,0,0
1116,lay|rug|sat,0,0
1117,lay|rug|small,0,0
1118,lay|rug|tabby,0,0
1119,lay|rug|the,0,0
1120,lay|sat|big,0,0
1121,lay|sat|brown,0,0
1122,lay|sat|calico,0,0
1123,lay|sat|cat,0,0
1124,lay|sat|dog,0,0
1125,lay|sat|lay,0,0
1126,lay|sat|mat,0,0
1127,lay|sat|on,0,0
1128,lay|sat|red,0,0
1129,lay|sat|rug,0,0
1130,lay|sat|sat,0,0
1131,lay|sat|small,0,0
1132,lay|sat|tabby,0,0
1133,lay|sat|the,0,0
1134,lay|small|big,0,0
1135,lay|small|brown,0,0
1136,lay|small|calico,0,0
1137,lay|small|cat,0,0
1138,lay|small|dog,0,0
1139,lay|small|lay,0,0
1140,lay|small|mat,0,0
1141,lay|small|on,0,0
1142,lay|small|red,0,0
1143,lay|small|rug,0,0
1144,lay|small|sat,0,0
1145,lay|small|small,0,0
1146,lay|small|tabby,0,0
1147,lay|small|the,0,0
1148,lay|tabby|big,0,0
1149,lay|tabby|brown,0,0
1150,lay|tabby|calico,0,0
1151,lay|tabby|cat,0,0
1152,lay|tabby|dog,0,0
1153,lay|tabby|lay,0,0
1154,lay|tabby|mat,0,0
1155,lay|tabby|on,0,0
1156,lay|tabby|red,0,0
1157,lay|tabby|rug,0,0
1158,lay|tabby|sat,0,0
1159,lay|tabby|small,0,0
1160,lay|tabby|tabby,0,0
1161,lay|tabby|the,0,0
1162,lay|the|big,0,0
1163,lay|the|brown,0,0
1164,lay|the|calico,0,0
1165,lay|the|cat,0,0
1166,lay|the|dog,0,0
1167,lay|the|lay,0,0
1168,lay|the|mat,0,0
1169,lay|the|on,0,0
1170,lay|the|red,0,0
1171,lay|the|rug,0,0
1172,lay|the|sat,0,0
1173,lay|the|small,0,0
1174,lay|the|tabby,0,0
1175,lay|the|the,0,0
1176,mat|big|big,0,0
1177,mat|big|brown,0,0
1178,mat|big|calico,0,0
1179,mat|big|cat,0,0
1180,mat|big|dog,0,0
1181,mat|big|lay,0,0
1182,mat|big|mat,0,0
1183,mat|big|on,0,0
1184,mat|big|red,0,0
1185,mat|big|rug,0,0
1186,mat|big|sat,0,0
1187,mat|big|small,0,0
1188,mat|big|tabby,0,0
1189,mat|big|the,0,0
1190,mat|brown|big,0,0
1191,mat|brown|brown,0,0
1192,mat|brown|calico,0,0
1193,mat|brown|cat,0,0
1194,mat|brown|dog,0,0
1195,mat|brown|lay,0,0
1196,mat|brown|mat,0,0
1197,mat|brown|on,0,0
1198,mat|brown|red,0,0
1199,mat|brown|rug,0,0
1200,mat|brown|sat,0,0
1201,mat|brown|small,0,0
1202,mat|brown|tabby,0,0
1203,mat|brown|the,0,0
1204,mat|calico|big,0,0
1205,mat|calico|brown,0,0
1206,mat|calico|calico,0,0
1207,mat|calico|cat,0,0
1208,mat|calico|dog,0,0
1209,mat|calico|lay,0,0
1210,mat|calico|mat,0,0
1211,mat|calico|on,0,0
1212,mat|calico|red,0,0
1213,mat|calico|rug,0,0
1214,mat|calico|sat,0,0
1215,mat|calico|small,0,0
1216,mat|calico|tabby,0,0
1217,mat|calico|the,0,0
1218,mat|cat|big,0,0
1219,mat|cat|brown,0,0
1220,mat|cat|calico,0,0
1221,mat|cat|cat,0,0
1222,mat|cat|dog,0,0
1223,mat|cat|lay,0,0
1224,mat|cat|mat,0,0
1225,mat|cat|on,0,0
1226,mat|cat|red,0,0
1227,mat|cat|rug,0,0
1228,mat|cat|sat,0,0
1229,mat|cat|small,0,0
1230,mat|cat|tabby,0,0
1231,mat|cat|the,0,0
1232,mat|dog|big,0,0
1233,mat|dog|brown,0,0
1234,mat|dog|calico,0,0
1235,mat|dog|cat,0,0
1236,mat|dog|dog,0,0
1237,mat|dog|lay,0,0
1238,mat|dog|mat,0,0
1239,mat|dog|on,0,0
1240,mat|dog|red,0,0
1241,mat|dog|rug,0,0
1242,mat|dog|sat,0,0
1243,mat|dog|small,0,0
1244,mat|dog|tabby,0,0
1245,mat|dog|the,0,0
1246,mat|lay|big,0,0
1247,mat|lay|brown,0,0
1248,mat|lay|calico,0,0
1249,mat|lay|cat,0,0
1250,mat|lay|dog,0,0
1251,mat|lay|lay,0,0
1252,mat|lay|mat,0,0
1253,mat|lay|on,0,0
1254,mat|lay|red,0,0
1255,mat|lay|rug,0,0
1256,mat|lay|sat,0,0
1257,mat|lay|small,0,0
1258,mat|lay|tabby,0,0
1259,mat|lay|the,0,0
1260,mat|mat|big,0,0
1261,mat|mat|brown,0,0
1262,mat|mat|calico,0,0
1263,mat|mat|cat,0,0
1264,mat|mat|dog,0,0
1265,mat|mat|lay,0,0
1266,mat|mat|mat,0,0
1267,mat|mat|on,0,0
1268,mat|mat|red,0,0
1269,mat|mat|rug,0,0
1270,mat|mat|sat,0,0
1271,mat|mat|small,0,0
1272,mat|mat|tabby,0,0
1273,mat|mat|the,0,0
1274,mat|on|big,0,0
1275,mat|on|brown,0,0
1276,mat|on|calico,0,0
1277,mat|on|cat,0,0
1278,mat|on|dog,0,0
1279,mat|on|lay,0,0
1280,mat|on|mat,0,0
1281,mat|on|on,0,0
1282,mat|on|red,0,0
1283,mat|on|rug,0,0
1284,mat|on|sat,0,0
1285,mat|on|small,0,0
1286,mat|on|tabby,0,0
1287,mat|on|the,0,0
1288,mat|red|big,0,0
1289,mat|red|brown,0,0
1290,mat|red|calico,0,0
1291,mat|red|cat,0,0
1292,mat|red|dog,0,0
1293,mat|red|lay,0,0
1294,mat|red|mat,0,0
1295,mat|red|on,0,0
1296,mat|red|red,0,0
1297,mat|red|rug,0,0
1298,mat|red|sat,0,0
1299,mat|red|small,0,0
1300,mat|red|tabby,0,0
1301,mat|red|the,0,0
1302,mat|rug|big,0,0
1303,mat|rug|brown,0,0
1304,mat|rug|calico,0,0
1305,mat|rug|cat,0,0
1306,mat|rug|dog,0,0
1307,mat|rug|lay,0,0
1308,mat|rug|mat,0,0
1309,mat|rug|on,0,0
1310,mat|rug|red,0,0
1311,mat|rug|rug,0,0
1312,mat|rug|sat,0,0
1313,mat|rug|small,0,0
1314,mat|rug|tabby,0,0
1315,mat|rug|the,0,0
1316,mat|sat|big,0,0
1317,mat|sat|brown,0,0
1318,mat|sat|calico,0,0
1319,mat|sat|cat,0,0
1320,mat|sat|dog,0,0
1321,mat|sat|lay,0,0
1322,mat|sat|mat,0,0
1323,mat|sat|on,0,0
1324,mat|sat|red,0,0
1325,mat|sat|rug,0,0
1326,mat|sat|sat,0,0
1327,mat|sat|small,0,0
1328,mat|sat|tabby,0,0
1329,mat|sat|the,0,0
1330,mat|small|big,0,0
1331,mat|small|brown,0,0
1332,mat|small|calico,0,0
1333,mat|small|cat,0,0
1334,mat|small|dog,0,0
1335,mat|small|lay,0,0
1336,mat|small|mat,0,0
1337,mat|small|on,0,0
1338,mat|small|red,0,0
1339,mat|small|rug,0,0
1340,mat|small|sat,0,0
1341,mat|small|small,0,0
1342,mat|small|tabby,0,0
1343,mat|small|the,0,0
1344,mat|tabby|big,0,0
1345,mat|tabby|brown,0,0
1346,mat|tabby|calico,0,0
1347,mat|tabby|cat,0,0
1348,mat|tabby|dog,0,0
1349,mat|tabby|lay,0,0
1350,mat|tabby|mat,0,0
1351,mat|tabby|on,0,0
1352,mat|tabby|red,0,0
1353,mat|tabby|rug,0,0
1354,mat|tabby|sat,0,0
1355,mat|tabby|small,0,0
1356,mat|tabby|tabby,0,0
1357,mat|tabby|the,0,0
1358,mat|the|big,-0.2388,-0.2388
1359,mat|the|brown,0,0
1360,mat|the|calico,-0.3170,-0.3170
1361,mat|the|cat,0,0
1362,mat|the|dog,0,0
1363,mat|the|lay,0,0
1364,mat|the|mat,0,0
1365,mat|the|on,0,0
1366,mat|the|red,0,0
1367,mat|the|rug,0,0
1368,mat|the|sat,0,0
1369,mat|the|small,-0.2388,3.1041
1370,mat|the|tabby,-0.2388,-0.2388
1371,mat|the|the,0,0
1372,on|big|big,0,0
1373,on|big|brown,0,0
1374,on|big|calico,0,0
1375,on|big|cat,0,0
1376,on|big|dog,0,0
1377,on|big|lay,0,0
1378,on|big|mat,0,0
1379,on|big|on,0,0
1380,on|big|red,0,0
1381,on|big|rug,0,0
1382,on|big|sat,0,0
1383,on|big|small,0,0
1384,on|big|tabby,0,0
1385,on|big|the,0,0
1386,on|brown|big,0,0
1387,on|brown|brown,0,0
1388,on|brown|calico,0,0
1389,on|brown|cat,0,0
1390,on|brown|dog,0,0
1391,on|brown|lay,0,0
1392,on|brown|mat,0,0
1393,on|brown|on,0,0
1394,on|brown|red,0,0
1395,on|brown|rug,0,0
1396,on|brown|sat,0,0
1397,on|brown|small,0,0
1398,on|brown|tabby,0,0
1399,on|brown|the,0,0
1400,on|calico|big,0,0
1401,on|calico|brown,0,0
1402,on|calico|calico,0,0
1403,on|calico|cat,0,0
1404,on|calico|dog,0,0
1405,on|calico|lay,0,0
1406,on|calico|mat,0,0
1407,on|calico|on,0,0
1408,on|calico|red,0,0
1409,on|calico|rug,0,0
1410,on|calico|sat,0,0
1411,on|calico|small,0,0
1412,on|calico|tabby,0,0
1413,on|calico|the,0,0
1414,on|cat|big,0,0
1415,on|cat|brown,0,0
1416,on|cat|calico,0,0
1417,on|cat|cat,0,0
1418,on|cat|dog,0,0
1419,on|cat|lay,0,0
1420,on|cat|mat,0,0
1421,on|cat|on,0,0
1422,on|cat|red,0,0
1423,on|cat|rug,0,0
1424,on|cat|sat,0,0
1425,on|cat|small,0,0
1426,on|cat|tabby,0,0
1427,on|cat|the,0,0
1428,on|dog|big,0,0
1429,on|dog|brown,0,0
1430,on|dog|calico,0,0
1431,on|dog|cat,0,0
1432,on|dog|dog,0,0
1433,on|dog|lay,0,0
1434,on|dog|mat,0,0
1435,on|dog|on,0,0
1436,on|dog|red,0,0
1437,on|dog|rug,0,0
1438,on|dog|sat,0,0
1439,on|dog|small,0,0
1440,on|dog|tabby,0,0
1441,on|dog|the,0,0
1442,on|lay|big,0,0
1443,on|lay|brown,0,0
1444,on|lay|calico,0,0
1445,on|lay|cat,0,0
1446,on|lay|dog,0,0
1447,on|lay|lay,0,0
1448,on|lay|mat,0,0
1449,on|lay|on,0,0
1450,on|lay|red,0,0
1451,on|lay|rug,0,0
1452,on|lay|sat,0,0
1453,on|lay|small,0,0
1454,on|lay|tabby,0,0
1455,on|lay|the,0,0
1456,on|mat|big,0,0
1457,on|mat|brown,0,0
1458,on|mat|calico,0,0
1459,on|mat|cat,0,0
1460,on|mat|dog,0,0
1461,on|mat|lay,0,0
1462,on|mat|mat,0,0
1463,on|mat|on,0,0
1464,on|mat|red,0,0
1465,on|mat|rug,0,0
1466,on|mat|sat,0,0
1467,on|mat|small,0,0
1468,on|mat|tabby,0,0
1469,on|mat|the,0,0
1470,on|on|big,0,0
1471,on|on|brown,0,0
1472,on|on|calico,0,0
1473,on|on|cat,0,0
1474,on|on|dog,0,0
1475,on|on|lay,0,0
1476,on|on|mat,0,0
1477,on|on|on,0,0
1478,on|on|red,0,0
1479,on|on|rug,0,0
1480,on|on|sat,0,0
1481,on|on|small,0,0
1482,on|on|tabby,0,0
1483,on|on|the,0,0
1484,on|red|big,0,0
1485,on|red|brown,0,0
1486,on|red|calico,0,0
1487,on|red|cat,0,0
1488,on|red|dog,0,0
1489,on|red|lay,0,0
1490,on|red|mat,0,0
1491,on|red|on,0,0
1492,on|red|red,0,0
1493,on|red|rug,0,0
1494,on|red|sat,0,0
1495,on|red|small,0,0
1496,on|red|tabby,0,0
1497,on|red|the,0,0
1498,on|rug|big,0,0
1499,on|rug|brown,0,0
1500,on|rug|calico,0,0
1501,on|rug|cat,0,0
1502,on|rug|dog,0,0
1503,on|rug|lay,0,0
1504,on|rug|mat,0,0
1505,on|rug|on,0,0
1506,on|rug|red,0,0
1507,on|rug|rug,0,0
1508,on|rug|sat,0,0
1509,on|rug|small,0,0
1510,on|rug|tabby,0,0
1511,on|rug|the,0,0
1512,on|sat|big,0,0
1513,on|sat|brown,0,0
1514,on|sat|calico,0,0
1515,on|sat|cat,0,0
1516,on|sat|dog,0,0
1517,on|sat|lay,0,0
1518,on|sat|mat,0,0
1519,on|sat|on,0,0
1520,on|sat|red,0,0
1521,on|sat|rug,0,0
1522,on|sat|sat,0,0
1523,on|sat|small,0,0
1524,on|sat|tabby,0,0
1525,on|sat|the,0,0
1526,on|small|big,0,0
1527,on|small|brown,0,0
1528,on|small|calico,0,0
1529,on|small|cat,0,0
1530,on|small|dog,0,0
1531,on|small|lay,0,0
1532,on|small|mat,0,0
1533,on|small|on,0,0
1534,on|small|red,0,0
1535,on|small|rug,0,0
1536,on|small|sat,0,0
1537,on|small|small,0,0
1538,on|small|tabby,0,0
1539,on|small|the,0,0
1540,on|tabby|big,0,0
1541,on|tabby|brown,0,0
1542,on|tabby|calico,0,0
1543,on|tabby|cat,0,0
1544,on|tabby|dog,0,0
1545,on|tabby|lay,0,0
1546,on|tabby|mat,0,0
1547,on|tabby|on,0,0
1548,on|tabby|red,0,0
1549,on|tabby|rug,0,0
1550,on|tabby|sat,0,0
1551,on|tabby|small,0,0
1552,on|tabby|tabby,0,0
1553,on|tabby|the,0,0
1554,on|the|big,0,0
1555,on|the|brown,0,0
1556,on|the|calico,0,0
1557,on|the|cat,0,0
1558,on|the|dog,0,0
1559,on|the|lay,0,0
1560,on|the|mat,-0.4025,-0.4025
1561,on|the|on,0,0
1562,on|the|red,0,0
1563,on|the|rug,-0.4179,-0.4179
1564,on|the|sat,0,0
1565,on|the|small,0,0
1566,on|the|tabby,0,0
1567,on|the|the,0,0
1568,red|big|big,0,0
1569,red|big|brown,0,0
1570,red|big|calico,0,0
1571,red|big|cat,0,0
1572,red|big|dog,0,0
1573,red|big|lay,0,0
1574,red|big|mat,0,0
1575,red|big|on,0,0
1576,red|big|red,0,0
1577,red|big|rug,0,0
1578,red|big|sat,0,0
1579,red|big|small,0,0
1580,red|big|tabby,0,0
1581,red|big|the,0,0
1582,red|brown|big,0,0
1583,red|brown|brown,0,0
1584,red|brown|calico,0,0
1585,red|brown|cat,0,0
1586,red|brown|dog,0,0
1587,red|brown|lay,0,0
1588,red|brown|mat,0,0
1589,red|brown|on,0,0
1590,red|brown|red,0,0
1591,red|brown|rug,0,0
1592,red|brown|sat,0,0
1593,red|brown|small,0,0
1594,red|brown|tabby,0,0
1595,red|brown|the,0,0
1596,red|calico|big,0,0
1597,red|calico|brown,0,0
1598,red|calico|calico,0,0
1599,red|calico|cat,0,0
1600,red|calico|dog,0,0
1601,red|calico|lay,0,0
1602,red|calico|mat,0,0
1603,red|calico|on,0,0
1604,red|calico|red,0,0
1605,red|calico|rug,0,0
1606,red|calico|sat,0,0
1607,red|calico|small,0,0
1608,red|calico|tabby,0,0
1609,red|calico|the,0,0
1610,red|cat|big,0,0
1611,red|cat|brown,0,0
1612,red|cat|calico,0,0
1613,red|cat|cat,0,0
1614,red|cat|dog,0,0
1615,red|cat|lay,0,0
1616,red|cat|mat,0,0
1617,red|cat|on,0,0
1618,red|cat|red,0,0
1619,red|cat|rug,0,0
1620,red|cat|sat,0,0
1621,red|cat|small,0,0
1622,red|cat|tabby,0,0
1623,red|cat|the,0,0
1624,red|dog|big,0,0
1625,red|dog|brown,0,0
1626,red|dog|calico,0,0
1627,red|dog|cat,0,0
1628,red|dog|dog,0,0
1629,red|dog|lay,0,0
1630,red|dog|mat,0,0
1631,red|dog|on,0,0
1632,red|dog|red,0,0
1633,red|dog|rug,0,0
1634,red|dog|sat,-0.3568,-0.3568
1635,red|dog|small,0,0
1636,red|dog|tabby,0,0
1637,red|dog|the,0,0
1638,red|lay|big,0,0
1639,red|lay|brown,0,0
1640,red|lay|calico,0,0
1641,red|lay|cat,0,0
1642,red|lay|dog,0,0
1643,red|lay|lay,0,0
1644,red|lay|mat,0,0
1645,red|lay|on,0,0
1646,red|lay|red,0,0
1647,red|lay|rug,0,0
1648,red|lay|sat,0,0
1649,red|lay|small,0,0
1650,red|lay|tabby,0,0
1651,red|lay|the,0,0
1652,red|mat|big,0,0
1653,red|mat|brown,0,0
1654,red|mat|calico,0,0
1655,red|mat|cat,0,0
1656,red|mat|dog,0,0
1657,red|mat|lay,0,0
1658,red|mat|mat,0,0
1659,red|mat|on,0,0
1660,red|mat|red,0,0
1661,red|mat|rug,0,0
1662,red|mat|sat,0,0
1663,red|mat|small,0,0
1664,red|mat|tabby,0,0
1665,red|mat|the,0,0
1666,red|on|big,0,0
1667,red|on|brown,0,0
1668,red|on|calico,0,0
1669,red|on|cat,0,0
1670,red|on|dog,0,0
1671,red|on|lay,0,0
1672,red|on|mat,0,0
1673,red|on|on,0,0
1674,red|on|red,0,0
1675,red|on|rug,0,0
1676,red|on|sat,0,0
1677,red|on|small,0,0
1678,red|on|tabby,0,0
1679,red|on|the,0,0
1680,red|red|big,0,0
1681,red|red|brown,0,0
1682,red|red|calico,0,0
1683,red|red|cat,0,0
1684,red|red|dog,0,0
1685,red|red|lay,0,0
1686,red|red|mat,0,0
1687,red|red|on,0,0
1688,red|red|red,0,0
1689,red|red|rug,0,0
1690,red|red|sat,0,0
1691,red|red|small,0,0
1692,red|red|tabby,0,0
1693,red|red|the,0,0
1694,red|rug|big,0,0
1695,red|rug|brown,0,0
1696,red|rug|calico,0,0
1697,red|rug|cat,0,0
1698,red|rug|dog,0,0
1699,red|rug|lay,0,0
1700,red|rug|mat,0,0
1701,red|rug|on,0,0
1702,red|rug|red,0,0
1703,red|rug|rug,0,0
1704,red|rug|sat,0,0
1705,red|rug|small,0,0
1706,red|rug|tabby,0,0
1707,red|rug|the,0,0
1708,red|sat|big,0,0
1709,red|sat|brown,0,0
1710,red|sat|calico,0,0
1711,red|sat|cat,0,0
1712,red|sat|dog,0,0
1713,red|sat|lay,0,0
1714,red|sat|mat,0,0
1715,red|sat|on,0,0
1716,red|sat|red,0,0
1717,red|sat|rug,0,0
1718,red|sat|sat,0,0
1719,red|sat|small,0,0
1720,red|sat|tabby,0,0
1721,red|sat|the,0,0
1722,red|small|big,0,0
1723,red|small|brown,0,0
1724,red|small|calico,0,0
1725,red|small|cat,0,0
1726,red|small|dog,0,0
1727,red|small|lay,0,0
1728,red|small|mat,0,0
1729,red|small|on,0,0
1730,red|small|red,0,0
1731,red|small|rug,0,0
1732,red|small|sat,0,0
1733,red|small|small,0,0
1734,red|small|tabby,0,0
1735,red|small|the,0,0
1736,red|tabby|big,0,0
1737,red|tabby|brown,0,0
1738,red|tabby|calico,0,0
1739,red|tabby|cat,0,0
1740,red|tabby|dog,0,0
1741,red|tabby|lay,0,0
1742,red|tabby|mat,0,0
1743,red|tabby|on,0,0
1744,red|tabby|red,0,0
1745,red|tabby|rug,0,0
1746,red|tabby|sat,0,0
1747,red|tabby|small,0,0
1748,red|tabby|tabby,0,0
1749,red|tabby|the,0,0
1750,red|the|big,0,0
1751,red|the|brown,0,0
1752,red|the|calico,0,0
1753,red|the|cat,0,0
1754,red|the|dog,0,0
1755,red|the|lay,0,0
1756,red|the|mat,0,0
1757,red|the|on,0,0
1758,red|the|red,0,0
1759,red|the|rug,0,0
1760,red|the|sat,0,0
1761,red|the|small,0,0
1762,red|the|tabby,0,0
1763,red|the|the,0,0
1764,rug|big|big,0,0
1765,rug|big|brown,0,0
1766,rug|big|calico,0,0
1767,rug|big|cat,0,0
1768,rug|big|dog,0,0
1769,rug|big|lay,0,0
1770,rug|big|mat,0,0
1771,rug|big|on,0,0
1772,rug|big|red,0,0
1773,rug|big|rug,0,0
1774,rug|big|sat,0,0
1775,rug|big|small,0,0
1776,rug|big|tabby,0,0
1777,rug|big|the,0,0
1778,rug|brown|big,0,0
1779,rug|brown|brown,0,0
1780,rug|brown|calico,0,0
1781,rug|brown|cat,0,0
1782,rug|brown|dog,0,0
1783,rug|brown|lay,0,0
1784,rug|brown|mat,0,0
1785,rug|brown|on,0,0
1786,rug|brown|red,0,0
1787,rug|brown|rug,0,0
1788,rug|brown|sat,0,0
1789,rug|brown|small,0,0
1790,rug|brown|tabby,0,0
1791,rug|brown|the,0,0
1792,rug|calico|big,0,0
1793,rug|calico|brown,0,0
1794,rug|calico|calico,0,0
1795,rug|calico|cat,0,0
1796,rug|calico|dog,0,0
1797,rug|calico|lay,0,0
1798,rug|calico|mat,0,0
1799,rug|calico|on,0,0
1800,rug|calico|red,0,0
1801,rug|calico|rug,0,0
1802,rug|calico|sat,0,0
1803,rug|calico|small,0,0
1804,rug|calico|tabby,0,0
1805,rug|calico|the,0,0
1806,rug|cat|big,0,0
1807,rug|cat|brown,0,0
1808,rug|cat|calico,0,0
1809,rug|cat|cat,0,0
1810,rug|cat|dog,0,0
1811,rug|cat|lay,0,0
1812,rug|cat|mat,0,0
1813,rug|cat|on,0,0
1814,rug|cat|red,0,0
1815,rug|cat|rug,0,0
1816,rug|cat|sat,0,0
1817,rug|cat|small,0,0
1818,rug|cat|tabby,0,0
1819,rug|cat|the,0,0
1820,rug|dog|big,0,0
1821,rug|dog|brown,0,0
1822,rug|dog|calico,0,0
1823,rug|dog|cat,0,0
1824,rug|dog|dog,0,0
1825,rug|dog|lay,0,0
1826,rug|dog|mat,0,0
1827,rug|dog|on,0,0
1828,rug|dog|red,0,0
1829,rug|dog|rug,0,0
1830,rug|dog|sat,0,0
1831,rug|dog|small,0,0
1832,rug|dog|tabby,0,0
1833,rug|dog|the,0,0
1834,rug|lay|big,0,0
1835,rug|lay|brown,0,0
1836,rug|lay|calico,0,0
1837,rug|lay|cat,0,0
1838,rug|lay|dog,0,0
1839,rug|lay|lay,0,0
1840,rug|lay|mat,0,0
1841,rug|lay|on,0,0
1842,rug|lay|red,0,0
1843,rug|lay|rug,0,0
1844,rug|lay|sat,0,0
1845,rug|lay|small,0,0
1846,rug|lay|tabby,0,0
1847,rug|lay|the,0,0
1848,rug|mat|big,0,0
1849,rug|mat|brown,0,0
1850,rug|mat|calico,0,0
1851,rug|mat|cat,0,0
1852,rug|mat|dog,0,0
1853,rug|mat|lay,0,0
1854,rug|mat|mat,0,0
1855,rug|mat|on,0,0
1856,rug|mat|red,0,0
1857,rug|mat|rug,0,0
1858,rug|mat|sat,0,0
1859,rug|mat|small,0,0
1860,rug|mat|tabby,0,0
1861,rug|mat|the,0,0
1862,rug|on|big,0,0
1863,rug|on|brown,0,0
1864,rug|on|calico,0,0
1865,rug|on|cat,0,0
1866,rug|on|dog,0,0
1867,rug|on|lay,0,0
1868,rug|on|mat,0,0
1869,rug|on|on,0,0
1870,rug|on|red,0,0
1871,rug|on|rug,0,0
1872,rug|on|sat,0,0
1873,rug|on|small,0,0
1874,rug|on|tabby,0,0
1875,rug|on|the,0,0
1876,rug|red|big,0,0
1877,rug|red|brown,0,0
1878,rug|red|calico,0,0
1879,rug|red|cat,0,0
1880,rug|red|dog,0,0
1881,rug|red|lay,0,0
1882,rug|red|mat,0,0
1883,rug|red|on,0,0
1884,rug|red|red,0,0
1885,rug|red|rug,0,0
1886,rug|red|sat,0,0
1887,rug|red|small,0,0
1888,rug|red|tabby,0,0
1889,rug|red|the,0,0
1890,rug|rug|big,0,0
1891,rug|rug|brown,0,0
1892,rug|rug|calico,0,0
1893,rug|rug|cat,0,0
1894,rug|rug|dog,0,0
1895,rug|rug|lay,0,0
1896,rug|rug|mat,0,0
1897,rug|rug|on,0,0
1898,rug|rug|red,0,0
1899,rug|rug|rug,0,0
1900,rug|rug|sat,0,0
1901,rug|rug|small,0,0
1902,rug|rug|tabby,0,0
1903,rug|rug|the,0,0
1904,rug|sat|big,0,0
1905,rug|sat|brown,0,0
1906,rug|sat|calico,0,0
